Code,Name,Monthly,From,To,Subject,Subject ID,Chapter,Chapter ID
180115,ייצור אביזרים לחלוקת חשמל ובקרתו,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181130,ייצור מצברים,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181120,ייצור סוגים אחרים של כבלים חשמלייים ואלקטרוניים כבלי סיבים אופטיים ומתקני חיווט,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181133,ייצור ציוד תאורה חשמלית,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181137,ייצור מכשירי חשמל ביתיים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181030,ייצור מכונות וציוד,TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181032,ייצור ציוד למערכות הידראוליות,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181033,"ייצור סוגים אחרים של משאבות, מדחסים,  ברזים ושסתומים",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181035,"ייצור מסבים, גלגלי שיניים, תשלובת גלגלי  שיניים וציוד הנעה",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181037,"ייצור תנורים, כבשנים ומבערים",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181038,"ייצור ציוד הרמה, שינוע, פריקה וטעינה",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181045,"ייצור מכונות וציוד כללי לנמ""א",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181050,ייצור מכונות לחקלאות וייעור,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181060,"ייצור מכונות לעיצוב מתכות, לכרייה וחציבה לעיבוד מזון ומכונות  אחרות לשימושים מיוחדים לנמ""א",TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181460,ייצור כלי רכב מנועיים ונגררים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181470,"ייצור כלי רכב, מרכבים ונגררים לכלי רכב מנועיים",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181480,ייצור חלקי חילוף ואביזרים לכלי רכב,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181500,ייצור כלי תחבורה והובלה אחרים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181510,"ייצור כלי טייס, וכלי תחבורה אחרים לנמ""א",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181530,ייצור רהיטים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181540,ייצור רהיטים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181550,ענפי ייצור אחרים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181560,ייצור תכשיטים יקרים ופריטים דומים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181570,ייצור תכשיטים ממתכות לא יקרות ואביזרים נלווים,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181433,ייצור כלי נגינה,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181380,ייצור ציוד ספורט,TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181390,ייצור משחקים וצעצועים,TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181600,"ייצור ציוד רפואי לרפואה כללית, רפואת שיניים ואורטופדיה",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181610,"תעשיות אחרות לנמ""א",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181630,"תיקון, תחזוקה והתקנה של מכונות וציוד",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181640,תיקון מוצרי מתכת בהרכבה,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181650,תיקון מכונות,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181660,"תיקון ציוד אלקטרוני, מכשור אופטי וציוד רפואי",TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181670,תיקון של ציוד חשמל,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
181680,תיקון כלי תחבורה פרט לכלי רכב,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",47,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
180070,ייצור מוצרי מזון,TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190030,בשר בקר,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190040,עוף שחוט ומרוט,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190045,דגים קפואים ומעושנים,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190050,נקניק,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190060,חלב מפוסטר,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190070,שמנת,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190080,חמאה,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190090,גבינה,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190100,גלידות ושלגונים,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190130,מיץ טבעי מפרי הדר,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190140,מלפפונים כבושים,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190150,רסק עגבניות,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190160,זיתים,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190165,סלטי ירקות,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190170,ירקות מוקפאים,TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190180,מיונית,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190190,טחינה וחומוס,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190200,מרגרינה,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190210,קמח לבן,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190215,קמח אחיד,TRUE,2/16/2021,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190220,לחם לבן,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190230,לחם אחיד,TRUE,1/16/1995,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190231,לחם ארוז ופרוס,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190233,לחם מיוחד,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
180150,"מוצרי קונדיטוריה, ביסקוויטים וופלים",TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190235,עוגות מוכנות,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190237,מוצרי בצק קפואים,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190239,מזון מוכן קפוא,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190250,ממתקים,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190260,שוקולד,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190270,שמן,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190280,כוספה,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190290,קפה,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190300,אבקות מרק,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
180235,ייצור משקאות,TRUE,1/16/2013,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190310,ייצור יינות,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190325,זיקוק וערבוב של אלכוהול,TRUE,1/16/2006,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190330,בירה לבנה,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
190340,משקאות קלים תוססים,TRUE,1/16/1983,4/27/2026,"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011""",48,מדד מחירי יצרן - תפוקת התעשייה ליעדים מקומיים,b
